('x','y','z','intensity','index')
(0.75683457, -0.14711377, 0., 2504., 349)
(0.7642108, -0.13475102, 0., 2622., 350)
(0.7634831, -0.12092388, 0., 3003., 351)
(0.74666214, -0.10493656, 0., 2447., 352)
(0.74242455, -0.09115831, 0., 2760., 353)
(0.7309736, -0.07682846, 0., 1593., 354)
(0.76208895, -0.06667418, 0., 2608., 355)
(0.76114136, -0.05322423, 0., 3398., 356)
(0.7599571, -0.0398277, 0., 1908., 357)
(0.74754435, -0.02610486, 0., 2645., 358)
(0.7658833, -0.01336858, 0., 1283., 359)
(0.795, 0., 0., 2735., 0)
(0.63990253, 0.01116954, 0., 5461., 1)
(0.74254733, 0.02593032, 0., 1410., 2)
(0.7799297, 0.04087438, 0., 2703., 3)
(0.73420715, 0.05134076, 0., 2957., 4)
(0.77404326, 0.06772001, 0., 443., 5)
(0.77572703, 0.0815322, 0., 2651., 6)
(0.62530404, 0.07677768, 0., 681., 7)
(0.7248762, 0.10187471, 0., 1242., 8)
(0.78323686, 0.12405252, 0., 3118., 9)
(0.77110445, 0.13596652, 0., 2657., 10)
(0.7587978, 0.14749536, 0., 2513., 11)
(0.7668677, 0.16300276, 0., 2717., 12)
(0.7717011, 0.17816123, 0., 2928., 13)
(0.76944447, 0.19184406, 0., 2746., 14)
(0.77274066, 0.20705524, 0., 2716., 15)
(0.78842586, -0.25617513, 0., 2659., 342)
(0.7506992, -0.22951183, 0., 2695., 343)
(0.7488228, -0.21472153, 0., 2604., 344)
(0.74762654, -0.20032597, 0., 2666., 345)
(0.75100887, -0.18724757, 0., 3084., 346)
(0.7590343, -0.17523691, 0., 2736., 347)
(0.76295507, -0.16217116, 0., 2351., 348)
(0.760761, -0.14787701, 0., 2636., 349)
(0.7691349, -0.13561927, 0., 2779., 350)
(0.7713846, -0.12217536, 0., 2809., 351)
(0.76448697, -0.10744167, 0., 2740., 352)
(0.7652531, -0.09396131, 0., 2695., 353)
(0.7558366, -0.07944167, 0., 2160., 354)
(0.74614984, -0.06527968, 0., 2638., 355)
(0.81600744, -0.05706084, 0., 3581., 356)
(0.7309968, -0.03830995, 0., 1751., 357)
(0.7405486, -0.02586056, 0., 2721., 358)
(0.7498858, -0.01308934, 0., 2831., 359)
(0.769, 0., 0., 2548., 0)
(0.7605364, 0.02655852, 0., 904., 2)
(0.762953, 0.03998467, 0., 2382., 3)
(0.7152534, 0.05001539, 0., 2005., 4)
(0.78599757, 0.06876588, 0., 608., 5)
(0.7866668, 0.08268201, 0., 2623., 6)
(0.7116556, 0.08738032, 0., 617., 7)
(0.74963295, 0.10535404, 0., 1893., 8)
(0.7545939, 0.11951593, 0., 2814., 9)
(0.7592868, 0.13388275, 0., 2922., 10)
(0.76665086, 0.14902183, 0., 2820., 11)
(0.76980215, 0.1636265, 0., 2550., 12)
(0.76488054, 0.17658658, 0., 2762., 13)
(0.7665337, 0.1911183, 0., 2884., 14)
(0.7679111, 0.20576115, 0., 2690., 15)
(0.7551389, -0.24535954, 0., 2867., 342)
(0.759306, -0.23214318, 0., 2783., 343)
(0.7459391, -0.21389464, 0., 2570., 344)
(0.7485925, -0.20058478, 0., 2798., 345)
(0.7451871, -0.18579605, 0., 2787., 346)
(0.75708556, -0.174787, 0., 2936., 347)
(0.75904256, -0.1613395, 0., 2570., 348)
(0.7578162, -0.14730458, 0., 2585., 349)
(0.75534755, -0.13318819, 0., 2818., 350)
(0.7565692, -0.11982884, 0., 2753., 351)
(0.76151615, -0.10702415, 0., 2489., 352)
(0.75830525, -0.09310821, 0., 2555., 353)
(0.7429078, -0.07808279, 0., 2121., 354)
(0.74515367, -0.06519254, 0., 2834., 355)
(0.7601438, -0.05315447, 0., 3441., 356)
(0.7100256, -0.0372109, 0., 1829., 357)
(0.7605364, -0.02655855, 0., 2478., 358)
(0.7558848, -0.01319406, 0., 2040., 359)
(0.747, 0., 0., 2682., 0)
(0.7468862, 0.01303695, 0., 2621., 1)
(0.7385498, 0.02579073, 0., 953., 2)
(0.7529667, 0.03946131, 0., 2650., 3)
(0.66537523, 0.04652757, 0., 1080., 4)
(0.76507753, 0.06693561, 0., 1836., 5)
(0.76876545, 0.0808005, 0., 3386., 6)
(0.7731934, 0.09493621, 0., 589., 7)
(0.7605259, 0.10688494, 0., 2608., 8)
(0.77434766, 0.12264462, 0., 2872., 9)
(0.7730741, 0.13631383, 0., 2903., 10)
(0.7764671, 0.15092991, 0., 2659., 11)
(0.77762735, 0.16528979, 0., 2728., 12)
(0.7717011, 0.17816123, 0., 2701., 13)
(0.77138513, 0.19232792, 0., 2819., 14)
(0.8587081, 0.23009013, 0., 5108., 15)
(0.7560899, -0.24566855, 0., 2592., 342)
(0.7602623, -0.23243554, 0., 2704., 343)
(0.75459045, -0.21637537, 0., 2777., 344)
(0.74666065, -0.20006716, 0., 2730., 345)
(0.748098, -0.18652183, 0., 3069., 346)
(0.76098305, -0.1756868, 0., 2468., 347)
(0.7600207, -0.16154742, 0., 2631., 348)
(0.760761, -0.14787701, 0., 2596., 349)
(0.7543627, -0.13301453, 0., 2758., 350)
(0.757557, -0.11998527, 0., 2535., 351)
(0.7545843, -0.10604994, 0., 2529., 352)
(0.7463947, -0.09164578, 0., 2507., 353)
(0.6951708, -0.07306543, 0., 2066., 354)
(0.747146, -0.06536684, 0., 2654., 355)
(0.7541584, -0.05273593, 0., 3393., 356)
(0.76095575, -0.03988004, 0., 1677., 357)
(0.74254733, -0.02593036, 0., 2728., 358)
(0.75788456, -0.01322896, 0., 2090., 359)
(0.762, 0., 0., 2536., 0)
(0.7758818, 0.01354307, 0., 2371., 1)
(0.7635346, 0.02666322, 0., 1645., 2)
(0.7759352, 0.04066504, 0., 2823., 3)
(0.6414337, 0.04485341, 0., 979., 4)
(0.75312316, 0.06588974, 0., 2547., 5)
(0.8204805, 0.08623598, 0., 3739., 6)
(0.80197734, 0.09847043, 0., 563., 7)
(0.78330207, 0.11008592, 0., 2748., 8)
(0.77335995, 0.12248819, 0., 3099., 9)
(0.77208924, 0.13614017, 0., 2582., 10)
(0.7519264, 0.14615968, 0., 2543., 11)
(0.7903433, 0.16799265, 0., 2849., 12)
(0.78339356, 0.18086065, 0., 2879., 13)
(0.7772069, 0.19377944, 0., 2979., 14)
(0.87706065, 0.23500769, 0., 4943., 15)
(0.7627473, -0.24783166, 0., 3063., 342)
(0.7669564, -0.23448214, 0., 2694., 343)
(0.7613192, -0.21830481, 0., 2503., 344)
(0.75728583, -0.20291416, 0., 2773., 345)
(0.7471277, -0.1862799, 0., 2849., 346)
(0.73662376, -0.17006303, 0., 2750., 347)
(0.75904256, -0.1613395, 0., 2466., 348)
(0.7637059, -0.14844944, 0., 2480., 349)
(0.7691349, -0.13561927, 0., 2940., 350)
(0.76447076, -0.12108031, 0., 2812., 351)
(0.76844805, -0.10799836, 0., 2652., 352)
(0.7682307, -0.09432691, 0., 2636., 353)
(0.6892037, -0.07243826, 0., 2278., 354)
(0.76408136, -0.06684849, 0., 2586., 355)
(0.7820902, -0.05468911, 0., 3567., 356)
(0.7319954, -0.03836229, 0., 1800., 357)
(0.74254733, -0.02593036, 0., 2435., 358)
(0.75388515, -0.01315915, 0., 1072., 359)
(0.763, 0., 0., 2598., 0)
(0.7438867, 0.01298459, 0., 2467., 1)
(0.7325535, 0.02558133, 0., 984., 2)
(0.74497765, 0.03904262, 0., 2490., 3)
(0.76213896, 0.05329395, 0., 1094., 4)
(0.7481422, 0.06545396, 0., 1703., 5)
(0.7647873, 0.08038238, 0., 3477., 6)
(0.763268, 0.09371752, 0., 601., 7)
(0.75854534, 0.10660659, 0., 2517., 8)
(0.76842153, 0.12170601, 0., 2565., 9)
(0.7730741, 0.13631383, 0., 2511., 10)
(0.7735222, 0.15035748, 0., 2483., 11)
(0.7668677, 0.16300276, 0., 2967., 12)
(0.7678036, 0.17726143, 0., 2542., 13)
(0.7451871, 0.18579602, 0., 2989., 14)
(0.7312059, 0.19592603, 0., 5072., 15)
(0.73897094, -0.24010624, 0., 2532., 342)
(0.7430488, -0.22717285, 0., 2511., 343)
(0.7449778, -0.21361898, 0., 2697., 344)
(0.7650132, -0.20498472, 0., 2811., 345)
(0.75974154, -0.18942487, 0., 2997., 346)
(0.7590343, -0.17523691, 0., 2684., 347)
(0.7570862, -0.16092367, 0., 2632., 348)
(0.75683457, -0.14711377, 0., 2594., 349)
(0.75042355, -0.13231996, 0., 2742., 350)
(0.7565692, -0.11982884, 0., 2831., 351)
(0.753594, -0.10591076, 0., 2457., 352)
(0.74242455, -0.09115831, 0., 2636., 353)
(0.72799003, -0.07651487, 0., 1903., 354)
(0.7780281, -0.06806868, 0., 2540., 355)
(0.7661292, -0.05357301, 0., 3156., 356)
(0.7539653, -0.03951368, 0., 1837., 357)
(0.7465449, -0.02606996, 0., 2466., 358)
(0.7628838, -0.01331622, 0., 1197., 359)
(0.748, 0., 0., 2525., 0)
(0.76088405, 0.01328128, 0., 2427., 1)
(0.7505425, 0.02620952, 0., 1376., 2)
(0.7649502, 0.04008934, 0., 2645., 3)
(0.70328265, 0.04917831, 0., 1016., 4)
(0.78101665, 0.0683301, 0., 2304., 5)
(0.79860103, 0.08393636, 0., 3836., 6)
(0.7533425, 0.09249883, 0., 571., 7)
(0.7595356, 0.10674577, 0., 2534., 8)
(0.76545846, 0.1212367, 0., 2714., 9)
(0.7760285, 0.13683476, 0., 2500., 10)
(0.771559, 0.14997587, 0., 2569., 11)
(0.7825181, 0.16632935, 0., 2805., 12)
(0.77657294, 0.17928599, 0., 2933., 13)
(0.7723554, 0.19256982, 0., 2837., 14)
(0.87995845, 0.23578416, 0., 4821., 15)
(0.7598942, -0.24690463, 0., 2714., 342)
(0.7640875, -0.23360504, 0., 2748., 343)
(0.75459045, -0.21637537, 0., 2650., 344)
(0.76018363, -0.20369062, 0., 2515., 345)
(0.76071185, -0.1896668, 0., 2562., 346)
(0.7551368, -0.1743371, 0., 2579., 347)
(0.7453485, -0.15842874, 0., 2334., 348)
(0.7538897, -0.14654134, 0., 2577., 349)
(0.75042355, -0.13231996, 0., 2819., 350)
(0.76052, -0.12045457, 0., 2730., 351)
(0.74963295, -0.10535408, 0., 2472., 352)
(0.7394469, -0.09079269, 0., 2742., 353)
(0.73892975, -0.07766468, 0., 1708., 354)
(0.76507753, -0.06693565, 0., 2619., 355)
(0.78109264, -0.05461936, 0., 3746., 356)
(0.7379872, -0.03867631, 0., 1746., 357)
(0.7465449, -0.02606996, 0., 2528., 358)
(0.754885, -0.0131766, 0., 1172., 359)
(0.743, 0., 0., 2629., 0)
(0.7448865, 0.01300204, 0., 2374., 1)
(0.74554557, 0.02603502, 0., 963., 2)
(0.77094203, 0.04040336, 0., 2662., 3)
(0.72323394, 0.05057345, 0., 1076., 4)
(0.7730471, 0.06763286, 0., 1953., 5)
(0.77871066, 0.08184578, 0., 2967., 6)
(0.6501177, 0.07982442, 0., 562., 7)
(0.78924364, 0.11092096, 0., 2551., 8)
(0.7812615, 0.12373966, 0., 2747., 9)
(0.7740589, 0.13648747, 0., 2897., 10)
(0.7764671, 0.15092991, 0., 3054., 11)
(0.76980215, 0.1636265, 0., 3005., 12)
(0.77657294, 0.17928599, 0., 2810., 13)
(0.7655633, 0.19087636, 0., 2800., 14)
(0.85387844, 0.22879604, 0., 5120., 15)
(0.7560899, -0.24566855, 0., 2480., 342)
(0.7602623, -0.23243554, 0., 2790., 343)
(0.760358, -0.21802919, 0., 2577., 344)
(0.76018363, -0.20369062, 0., 2535., 345)
(0.75974154, -0.18942487, 0., 2990., 346)
(0.7492906, -0.1729874, 0., 2738., 347)
(0.7541518, -0.16029996, 0., 2456., 348)
(0.76272434, -0.14825863, 0., 2565., 349)
(0.76716524, -0.13527197, 0., 2878., 350)
(0.7753354, -0.1228011, 0., 2715., 351)
(0.76943827, -0.10813754, 0., 2666., 352)
(0.76227546, -0.09359569, 0., 2649., 353)
(0.6971598, -0.07327449, 0., 2091., 354)
(0.7750395, -0.06780721, 0., 2582., 355)
(0.78109264, -0.05461936, 0., 3727., 356)
(0.71302146, -0.03736791, 0., 1942., 357)
(0.7305547, -0.02551157, 0., 2554., 358)
(0.7488859, -0.01307189, 0., 1080., 359)
(0.763, 0., 0., 2589., 0)
(0.7658833, 0.01336854, 0., 2415., 1)
(0.74854374, 0.02613972, 0., 1421., 2)
(0.762953, 0.03998467, 0., 2927., 3)
(0.67834353, 0.0474344, 0., 1017., 4)
(0.76208895, 0.06667414, 0., 2452., 5)
(0.8214751, 0.08634051, 0., 3684., 6)
(0.80495495, 0.09883603, 0., 571., 7)
(0.78825337, 0.11078179, 0., 2871., 8)
(0.7881753, 0.1248347, 0., 2577., 9)
(0.7868614, 0.13874489, 0., 2641., 10)
(0.7764671, 0.15092991, 0., 2762., 11)
(0.7737148, 0.16445814, 0., 2832., 12)
(0.7755986, 0.17906104, 0., 2687., 13)
(0.7772069, 0.19377944, 0., 2733., 14)
(0.85484433, 0.22905485, 0., 4965., 15)
(0.7627473, -0.24783166, 0., 2739., 342)
(0.7669564, -0.23448214, 0., 2671., 343)
(0.7469003, -0.21417026, 0., 2761., 344)
(0.7447288, -0.19954953, 0., 2645., 345)
(0.75100887, -0.18724757, 0., 2723., 346)
(0.74636745, -0.17231254, 0., 2602., 347)
(0.7541518, -0.16029996, 0., 2326., 348)
(0.7479999, -0.1453965, 0., 2544., 349)
(0.75140834, -0.1324936, 0., 2865., 350)
(0.76150775, -0.12061101, 0., 2939., 351)
(0.7674577, -0.10785919, 0., 2613., 352)
(0.7245587, -0.08896466, 0., 2765., 353)
(0.7180448, -0.07546958, 0., 2143., 354)
(0.7730471, -0.0676329, 0., 2415., 355)
(0.76413405, -0.05343349, 0., 3418., 356)
(0.75496393, -0.03956602, 0., 1863., 357)
(0.7385498, -0.02579076, 0., 2392., 358)
(0.75688475, -0.01321151, 0., 1146., 359)
(0.748, 0., 0., 2720., 0)
(0.7658833, 0.01336854, 0., 3367., 1)
(0.7625352, 0.02662832, 0., 716., 2)
(0.7649502, 0.04008934, 0., 2664., 3)
(0.64243126, 0.04492317, 0., 1151., 4)
(0.76408136, 0.06684846, 0., 1049., 5)
(0.7637928, 0.08027786, 0., 2872., 6)
(0.6977599, 0.08567415, 0., 587., 7)
(0.7724091, 0.10855501, 0., 2639., 8)
(0.77335995, 0.12248819, 0., 2655., 9)
(0.7750437, 0.13666111, 0., 2881., 10)
(0.771559, 0.14997587, 0., 2826., 11)
(0.77664924, 0.16508189, 0., 2715., 12)
(0.77267545, 0.17838618, 0., 2585., 13)
(0.7772069, 0.19377944, 0., 2786., 14)
(0.77177477, 0.20679642, 0., 3747., 15)
(0.75133467, -0.24412347, 0., 2542., 342)
(0.75548077, -0.23097369, 0., 2617., 343)
(0.7497841, -0.21499716, 0., 2512., 344)
(0.74762654, -0.20032597, 0., 2862., 345)
(0.7461574, -0.18603797, 0., 2645., 346)
(0.7492906, -0.1729874, 0., 2686., 347)
(0.7561081, -0.16071577, 0., 2724., 348)
(0.76665086, -0.14902186, 0., 2735., 349)
(0.7523931, -0.13266724, 0., 2485., 350)
(0.757557, -0.11998527, 0., 2917., 351)
(0.76151615, -0.10702415, 0., 2762., 352)
(0.7404394, -0.09091456, 0., 2899., 353)
(0.73594624, -0.0773511, 0., 2273., 354)
(0.7820129, -0.0684173, 0., 2803., 355)
(0.7800951, -0.0545496, 0., 3729., 356)
(0.778931, -0.04082208, 0., 1852., 357)
(0.7635346, -0.02666325, 0., 2408., 358)
(0.7718824, -0.0134733, 0., 1178., 359)
(0.754, 0., 0., 2542., 0)
(0.75388515, 0.01315911, 0., 3209., 1)
(0.7315541, 0.02554643, 0., 735., 2)
(0.77094203, 0.04040336, 0., 2628., 3)
(0.6254726, 0.04373731, 0., 1101., 4)
(0.72024876, 0.0630136, 0., 1403., 5)
(0.7727435, 0.08121862, 0., 2726., 6)
(0.78825337, 0.11078179, 0., 2551., 8)
(0.77335995, 0.12248819, 0., 2528., 9)
(0.758302, 0.13370909, 0., 2719., 10)
(0.771559, 0.14997587, 0., 2832., 11)
(0.7668677, 0.16300276, 0., 2834., 12)
(0.77267545, 0.17838618, 0., 2622., 13)
(0.76265246, 0.19015062, 0., 2823., 14)
(0.74183106, 0.19877303, 0., 5098., 15)
(0.74467725, -0.24196033, 0., 2660., 342)
(0.7487866, -0.22892708, 0., 2646., 343)
(0.7363264, -0.21113825, 0., 2610., 344)
(0.7408651, -0.19851425, 0., 2611., 345)
(0.7422762, -0.18507028, 0., 2723., 346)
(0.7483162, -0.17276245, 0., 2764., 347)
(0.75317365, -0.16009203, 0., 2601., 348)
(0.7597794, -0.1476862, 0., 2594., 349)
(0.75140834, -0.1324936, 0., 2872., 350)
(0.7565692, -0.11982884, 0., 2628., 351)
(0.7526037, -0.10577159, 0., 2469., 352)
(0.75235, -0.092377, 0., 2950., 353)
(0.7071051, -0.07431977, 0., 1704., 354)
(0.752127, -0.06580262, 0., 2726., 355)
(0.75316083, -0.05266617, 0., 3364., 356)
(0.7539653, -0.03951368, 0., 1929., 357)
(0.7395492, -0.02582566, 0., 2337., 358)
(0.7498858, -0.01308934, 0., 1429., 359)
(0.751, 0., 0., 2594., 0)
(0.75788456, 0.01322892, 0., 1787., 1)
(0.74254733, 0.02593032, 0., 1031., 2)
(0.7559626, 0.03961832, 0., 2746., 3)
(0.6514093, 0.04555098, 0., 1006., 4)
(0.74515367, 0.0651925, 0., 1959., 5)
(0.76080924, 0.07996427, 0., 3510., 6)
(0.70073754, 0.08603975, 0., 566., 7)
(0.78528255, 0.11036427, 0., 2606., 8)
(0.78323686, 0.12405252, 0., 2710., 9)
(0.7809525, 0.137703, 0., 2714., 10)
(0.77254057, 0.15016668, 0., 2603., 11)
(0.7737148, 0.16445814, 0., 3021., 12)
(0.7785217, 0.1797359, 0., 2798., 13)
(0.7772069, 0.19377944, 0., 2657., 14)
(0.7852977, 0.2104199, 0., 5112., 15)
(0.757992, -0.24628657, 0., 2601., 342)
(0.76217484, -0.23302028, 0., 2722., 343)
(0.7526679, -0.21582408, 0., 2665., 344)
(0.74762654, -0.20032597, 0., 2575., 345)
(0.75100887, -0.18724757, 0., 2594., 346)
(0.7522137, -0.17366225, 0., 2547., 347)
(0.7649114, -0.16258697, 0., 2557., 348)
(0.7558529, -0.14692296, 0., 2550., 349)
(0.75140834, -0.1324936, 0., 2707., 350)
(0.7516308, -0.11904666, 0., 2704., 351)
(0.74963295, -0.10535408, 0., 2748., 352)
(0.7473873, -0.09176765, 0., 2570., 353)
(0.7448969, -0.07829186, 0., 2173., 354)
(0.7730471, -0.0676329, 0., 2470., 355)
(0.77111703, -0.05392179, 0., 3785., 356)
(0.7699434, -0.04035106, 0., 1853., 357)
(0.7335529, -0.02561627, 0., 2464., 358)
(0.72988886, -0.01274029, 0., 1442., 359)
(0.778, 0., 0., 2577., 0)
(0.7778815, 0.01357797, 0., 3152., 1)
(0.7695309, 0.02687261, 0., 765., 2)
(0.77293926, 0.04050803, 0., 2464., 3)
(0.6972973, 0.04875977, 0., 1204., 4)
(0.77205086, 0.0675457, 0., 1076., 5)
(0.76876545, 0.0808005, 0., 2740., 6)
(0.6630208, 0.08140872, 0., 591., 7)
(0.77736044, 0.10925089, 0., 2648., 8)
(0.776323, 0.12295749, 0., 2603., 9)
(0.7750437, 0.13666111, 0., 2684., 10)
(0.7833385, 0.15226558, 0., 2966., 11)
(0.775671, 0.16487397, 0., 2454., 12)
(0.7717011, 0.17816123, 0., 2671., 13)
(0.76944447, 0.19184406, 0., 2764., 14)
(0.85291255, 0.22853722, 0., 3922., 15)
(0.757992, -0.24628657, 0., 2636., 342)
(0.76217484, -0.23302028, 0., 2838., 343)
(0.75362915, -0.21609971, 0., 2717., 344)
(0.74955845, -0.20084362, 0., 2579., 345)
(0.76265246, -0.19015065, 0., 2905., 346)
(0.75708556, -0.174787, 0., 2540., 347)
(0.7649114, -0.16258697, 0., 2437., 348)
(0.7558529, -0.14692296, 0., 2682., 349)
(0.7592868, -0.13388279, 0., 2790., 350)
(0.7753354, -0.1228011, 0., 2760., 351)
(0.76448697, -0.10744167, 0., 2412., 352)
(0.74540216, -0.09152391, 0., 2645., 353)
(0.7448969, -0.07829186, 0., 1669., 354)
(0.74614984, -0.06527968, 0., 2578., 355)
(0.7601438, -0.05315447, 0., 3203., 356)
(0.75496393, -0.03956602, 0., 1869., 357)
(0.74254733, -0.02593036, 0., 2443., 358)
(0.75688475, -0.01321151, 0., 1120., 359)
(0.76, 0., 0., 2562., 0)
(0.64890116, 0.01132661, 0., 5209., 1)
(0.73455226, 0.02565113, 0., 1062., 2)
(0.789916, 0.04139774, 0., 2560., 3)
(0.7312144, 0.05113149, 0., 2480., 4)
(0.8736627, 0.07643558, 0., 569., 5)
(0.7866668, 0.08268201, 0., 2436., 6)
(0.7235661, 0.08884275, 0., 626., 7)
(0.73973024, 0.1039623, 0., 1622., 8)
(0.75558156, 0.11967237, 0., 2584., 9)
(0.76618046, 0.13509828, 0., 3081., 10)
(0.76272434, 0.1482586, 0., 2604., 11)
(0.76980215, 0.1636265, 0., 2760., 12)
(0.7746242, 0.17883609, 0., 2413., 13)
(0.7675039, 0.19136022, 0., 2687., 14)
(0.76887697, 0.20601995, 0., 2392., 15)
(0.7475304, -0.2428874, 0., 2704., 342)
(0.7516555, -0.2298042, 0., 2592., 343)
(0.7488228, -0.21472153, 0., 2437., 344)
(0.7485925, -0.20058478, 0., 2995., 345)
(0.7548901, -0.18821527, 0., 2698., 346)
(0.7658549, -0.17681156, 0., 2710., 347)
(0.7600207, -0.16154742, 0., 2626., 348)
(0.7597794, -0.1476862, 0., 2414., 349)
(0.75633234, -0.13336183, 0., 2867., 350)
(0.76150775, -0.12061101, 0., 2652., 351)
(0.7555745, -0.10618912, 0., 2967., 352)
(0.75830525, -0.09310821, 0., 3007., 353)
(0.748875, -0.07870997, 0., 2221., 354)
(0.752127, -0.06580262, 0., 2694., 355)
(0.7661292, -0.05357301, 0., 3511., 356)
(0.7220091, -0.03783893, 0., 1837., 357)
(0.7305547, -0.02551157, 0., 2544., 358)
(0.7388875, -0.01289736, 0., 1289., 359)
(0.771, 0., 0., 2706., 0)
(0.6748972, 0.01178037, 0., 5598., 1)
(0.75853765, 0.02648872, 0., 1714., 2)
(0.7639516, 0.04003701, 0., 2527., 3)
(0.68532646, 0.0479227, 0., 4319., 4)
(0.76806617, 0.06719708, 0., 502., 5)
(0.75882024, 0.07975522, 0., 2612., 6)
(0.74937236, 0.09201135, 0., 964., 7)
(0.7753799, 0.10897253, 0., 854., 8)
(0.77335995, 0.12248819, 0., 2775., 9)
(0.77110445, 0.13596652, 0., 2673., 10)
(0.7578162, 0.14730455, 0., 2767., 11)
(0.749261, 0.15926035, 0., 2663., 12)
(0.7794961, 0.17996085, 0., 2581., 13)
(0.7762366, 0.19353752, 0., 2665., 14)
(0.77274066, 0.20705524, 0., 2754., 15)
(0.7560899, -0.24566855, 0., 2762., 342)
(0.7602623, -0.23243554, 0., 2712., 343)
(0.74209404, -0.21279208, 0., 2580., 344)
(0.741831, -0.19877306, 0., 2623., 345)
(0.7539198, -0.18797335, 0., 2514., 346)
(0.75416243, -0.17411216, 0., 2501., 347)
(0.7502392, -0.15946831, 0., 2478., 348)
(0.760761, -0.14787701, 0., 2535., 349)
(0.7642108, -0.13475102, 0., 2767., 350)
(0.75558156, -0.1196724, 0., 2611., 351)
(0.75755507, -0.10646746, 0., 2634., 352)
(0.7473873, -0.09176765, 0., 2481., 353)
(0.7309736, -0.07682846, 0., 2027., 354)
(0.7381803, -0.06458244, 0., 2836., 355)
(0.7591462, -0.05308471, 0., 3309., 356)
(0.762953, -0.03998471, 0., 1765., 357)
(0.7545401, -0.02634916, 0., 2462., 358)
(0.76388365, -0.01333368, 0., 2435., 359)
(0.762, 0., 0., 2607., 0)
(0.76488346, 0.01335109, 0., 3785., 1)
(0.75753826, 0.02645382, 0., 792., 2)
(0.7489722, 0.03925197, 0., 2628., 3)
(0.7022851, 0.04910856, 0., 1332., 4)
(0.78300905, 0.06850442, 0., 943., 5)
(0.79064494, 0.08310013, 0., 2848., 6)
(0.6471401, 0.07945881, 0., 579., 7)
(0.7862729, 0.11050344, 0., 2522., 8)
(0.7753354, 0.12280106, 0., 2652., 9)
(0.7642108, 0.13475099, 0., 2831., 10)
(0.7587978, 0.14749536, 0., 2613., 11)
(0.7561081, 0.16071573, 0., 2537., 12)
(0.78631663, 0.1815355, 0., 2508., 13)
(0.774296, 0.19305366, 0., 2815., 14)
(0.7215466, 0.19333781, 0., 4038., 15)
(0.7456283, -0.24226935, 0., 2557., 342)
(0.7497429, -0.22921945, 0., 2766., 343)
(0.75362915, -0.21609971, 0., 2648., 344)
(0.74569476, -0.19980834, 0., 2665., 345)
(0.74421686, -0.18555413, 0., 2726., 346)
(0.7483162, -0.17276245, 0., 2683., 347)
(0.7541518, -0.16029996, 0., 2465., 348)
(0.7578162, -0.14730458, 0., 2442., 349)
(0.7573171, -0.13353549, 0., 2800., 350)
(0.76447076, -0.12108031, 0., 2629., 351)
(0.7565648, -0.10632829, 0., 2726., 352)
(0.7612829, -0.09347382, 0., 2827., 353)
(0.70511603, -0.07411072, 0., 2213., 354)
(0.76208895, -0.06667418, 0., 2597., 355)
(0.76413405, -0.05343349, 0., 3088., 356)
(0.7100256, -0.0372109, 0., 1824., 357)
(0.7765267, -0.02711695, 0., 2287., 358)
(0.75388515, -0.01315915, 0., 2302., 359)
(0.781, 0., 0., 2656., 0)
(0.7188905, 0.01254828, 0., 2422., 1)
(0.7325535, 0.02558133, 0., 706., 2)
(0.74597627, 0.03909496, 0., 2621., 3)
(0.76213896, 0.05329395, 0., 1204., 4)
(0.7053059, 0.06170627, 0., 1105., 5)
(0.75683117, 0.07954616, 0., 2796., 6)
(0.63919973, 0.07848386, 0., 586., 7)
(0.79122424, 0.11119931, 0., 2498., 8)
(0.7792861, 0.12342679, 0., 2778., 9)
(0.76815003, 0.13544558, 0., 2677., 10)
(0.76566917, 0.14883101, 0., 3049., 11)
(0.7727366, 0.16425024, 0., 2683., 12)
(0.76488054, 0.17658658, 0., 2525., 13)
(0.7985534, 0.19910172, 0., 2815., 14)
(0.8017184, 0.2148198, 0., 4124., 15)
(0.7532368, -0.2447415, 0., 2682., 342)
(0.75739336, -0.23155843, 0., 2710., 343)
(0.7613192, -0.21830481, 0., 2782., 344)
(0.76887697, -0.20602, 0., 2677., 345)
(0.7733257, -0.19281179, 0., 2344., 346)
(0.77072674, -0.17793632, 0., 2698., 347)
(0.7600207, -0.16154742, 0., 2579., 348)
(0.7558529, -0.14692296, 0., 2510., 349)
(0.75140834, -0.1324936, 0., 2570., 350)
(0.7565692, -0.11982884, 0., 2832., 351)
(0.7506232, -0.10549325, 0., 2743., 352)
(0.7483798, -0.09188952, 0., 2904., 353)
(0.7458914, -0.07839638, 0., 2085., 354)
(0.75013465, -0.06562831, 0., 2667., 355)
(0.7661292, -0.05357301, 0., 3480., 356)
(0.72700226, -0.03810061, 0., 1956., 357)
(0.77152973, -0.02694245, 0., 2635., 358)
(0.7668832, -0.01338603, 0., 1592., 359)
(0.751, 0., 0., 2545., 0)
(0.8268741, 0.01443314, 0., 4166., 1)
(0.71156627, 0.02484844, 0., 798., 2)
(0.77493656, 0.0406127, 0., 2599., 3)
(0.76513165, 0.05350322, 0., 1627., 4)
(0.81389105, 0.07120624, 0., 758., 5)
(0.7956175, 0.08362277, 0., 2726., 6)
(0.6898196, 0.08469919, 0., 607., 7)
(0.779341, 0.10952923, 0., 2188., 8)
(0.76545846, 0.1212367, 0., 2716., 9)
(0.75140834, 0.13249356, 0., 2799., 10)
(0.78235686, 0.15207477, 0., 2732., 11)
(0.77958363, 0.16570562, 0., 2793., 12)
